 Iter, NormResNorm, ResDivD, ResDivH, ResDivA, ResCurlSrc
112  2.0683746371844756E-02  1.7809067221947125E-01  2.9713388947488445E-03  3.8970182763061667E-01  1.6051620991922935E-01
113  2.0693688546966280E-02  1.7679538275102258E-01  2.9722401855021368E-03  3.9293817726577435E-01  1.6013947825941949E-01
114  2.0060291944278281E-02  1.7395225562200159E-01  2.9899812203604960E-03  3.9324609270878991E-01  1.5973891055915057E-01
115  1.9009973109714823E-02  1.6815069321064696E-01  2.9483326777584129E-03  3.8662683738074127E-01  1.5939231324044037E-01
116  1.8865178160363913E-02  1.6316337374283574E-01  2.8976561805090463E-03  3.7700736113725103E-01  1.5913772386674543E-01
117  1.9313819134486803E-02  1.6267888030992572E-01  2.8795715865146303E-03  3.7316843064958044E-01  1.5898072394066323E-01
118  1.9250544942050741E-02  1.6593914354135805E-01  2.8839193408787072E-03  3.7814631477415206E-01  1.5892619809968267E-01
119  1.9073075334396290E-02  1.7086560660979269E-01  2.8703161062757290E-03  3.8817245470521899E-01  1.5894958453866334E-01
120  1.9412580859234831E-02  1.7631027703536420E-01  2.8693852250278968E-03  3.9789745370418739E-01  1.5901252136282693E-01
121  1.9546623726226672E-02  1.8209806236598711E-01  2.8884161955422807E-03  4.0210843965143556E-01  1.5908669575298662E-01
122  1.9260775223398943E-02  1.8804842994760385E-01  2.8908712831669787E-03  3.9196922752779678E-01  1.5913745563753409E-01
123  1.9018701789360586E-02  1.9202636614287652E-01  2.8988288787418336E-03  3.7407900848541736E-01  1.5913409709582879E-01
124  1.8711864237010309E-02  1.9206724162674271E-01  2.9114476905238145E-03  3.6012165543861302E-01  1.5905604300704104E-01
125  1.7769744906170368E-02  1.8933878937514656E-01  2.8830846580359250E-03  3.4937994631515179E-01  1.5891236504102846E-01
126  1.7235025258026785E-02  1.8384211855303015E-01  2.7602602113682949E-03  3.3814866328526610E-01  1.5874383214039622E-01
127  1.6816697806901475E-02  1.7771754330596012E-01  2.6118508840639676E-03  3.2893942669758802E-01  1.5859168942211480E-01
128  1.6503170248747340E-02  1.7396034250133124E-01  2.4929876172082271E-03  3.1832438121633755E-01  1.5849405999915916E-01
129  1.6269500938592557E-02  1.7027608050987134E-01  2.4281240875867207E-03  3.0534874713573684E-01  1.5844348277189249E-01
130  1.5490187150628568E-02  1.6423610358122495E-01  2.3619005186261712E-03  2.9115191073001084E-01  1.5840226476163871E-01
131  1.4917809273565870E-02  1.5784316516048164E-01  2.3053375995900805E-03  2.7813598884428015E-01  1.5831994446357142E-01
132  1.4587652373586227E-02  1.5445654739650802E-01  2.2662115570616630E-03  2.6904418848927364E-01  1.5816974680595916E-01
133  1.4403601567637732E-02  1.5370170135909914E-01  2.2469877878229208E-03  2.6806251318651558E-01  1.5795712285926580E-01
134  1.4075371095349702E-02  1.5352574204664687E-01  2.2525916720804590E-03  2.7348339812703265E-01  1.5772024269150431E-01
135  1.3856931839388277E-02  1.5156755600120930E-01  2.2633796712198608E-03  2.8352157589398841E-01  1.5749321192317736E-01
136  1.3723648653427491E-02  1.4829621843566690E-01  2.2654654279324828E-03  2.9036482459796320E-01  1.5730212140053185E-01
137  1.3484958944712380E-02  1.4649166516632386E-01  2.2758285755198194E-03  2.9349013134214708E-01  1.5714938289753336E-01
138  1.3365124748178716E-02  1.4554097129675606E-01  2.2590149337914922E-03  2.9384957000733719E-01  1.5703014920858382E-01
139  1.3707105603439351E-02  1.4384926645114907E-01  2.2551692086578792E-03  2.9107587724617501E-01  1.5691771214657063E-01
140  1.3572943043546360E-02  1.4285402295692351E-01  2.2905465306869649E-03  2.8690550527786574E-01  1.5679553848901240E-01
141  1.3258178551411840E-02  1.4112970876206596E-01  2.2812557393439028E-03  2.8506344964215591E-01  1.5666508589654426E-01
142  1.2677717202403356E-02  1.3879447263367947E-01  2.2543968469226892E-03  2.8305241704909756E-01  1.5653027523107851E-01
143  1.2326556168681987E-02  1.3723080920723110E-01  2.1950530167202794E-03  2.7736776629027438E-01  1.5640563612423747E-01
144  1.2239983428208782E-02  1.3540676970792220E-01  2.1230643829754803E-03  2.7138184452611153E-01  1.5629007656556584E-01
145  1.1599741143477968E-02  1.3307154825116468E-01  2.0727112676535830E-03  2.6023763732685706E-01  1.5619598879624444E-01
146  1.0780111606458375E-02  1.3126966169109938E-01  2.0055391928804922E-03  2.4626515942660698E-01  1.5612954070220753E-01
147  1.0318292748528073E-02  1.3072391916469364E-01  1.9066073169864450E-03  2.2491695000737597E-01  1.5608028264626120E-01
148  9.8056770430476215E-03  1.3113312046210643E-01  1.7809321656178777E-03  2.1098567749562186E-01  1.5603841512015473E-01
149  9.5672420374017571E-03  1.3099790209334278E-01  1.6592937370357990E-03  2.0384270064848606E-01  1.5599868594167463E-01
150  9.6828732831706742E-03  1.2960186714958649E-01  1.6047889940868114E-03  2.0161849953728356E-01  1.5595739094560518E-01
151  9.7296514232159421E-03  1.2814104770975965E-01  1.6511217090642392E-03  2.0022036630984749E-01  1.5591594562957395E-01
152  9.6756663368957052E-03  1.2866132711859052E-01  1.7322573365893545E-03  1.9953138869213313E-01  1.5587439113873050E-01
153  9.8124332790066222E-03  1.3137456202491032E-01  1.7817376853530270E-03  2.0035425578806990E-01  1.5582622623550588E-01
154  9.8824857100361738E-03  1.3483569218720259E-01  1.8136960943842667E-03  2.0015394011395274E-01  1.5576489614925054E-01
155  9.8611296447624758E-03  1.3738346851595629E-01  1.8144200022859307E-03  2.0163012177569356E-01  1.5569112773492341E-01
156  1.0120734135869825E-02  1.3892417353532885E-01  1.8405061538823936E-03  2.0262253578954637E-01  1.5560240661693533E-01
157  1.0322262433944464E-02  1.3985388778532548E-01  1.9013156998656528E-03  2.0126794923586716E-01  1.5550168397187117E-01
158  1.0484335064866712E-02  1.4028726910151540E-01  1.9740653418069171E-03  1.9771730671665486E-01  1.5539155390246745E-01
159  1.0421292070836880E-02  1.4136992012286534E-01  1.9976531990539815E-03  1.9456312395115261E-01  1.5528372580272418E-01
160  1.0593165374541641E-02  1.4316442382066233E-01  1.9703803846472224E-03  1.9023977957307195E-01  1.5517274156931321E-01
161  1.0600443482562753E-02  1.4386159361655115E-01  1.8922715616185293E-03  1.8390528721624524E-01  1.5505612263071877E-01
162  1.0663234401281186E-02  1.4257756458926549E-01  1.8467567485556749E-03  1.7878370388078096E-01  1.5492260344798212E-01
163  1.0428002461464603E-02  1.4113851002049196E-01  1.8643544669307930E-03  1.7547739358599487E-01  1.5477718207528063E-01
164  1.0402490888527483E-02  1.3943745811952732E-01  1.9005912646639605E-03  1.6873691797125173E-01  1.5462471804247643E-01
165  1.0438394475454386E-02  1.3647983640101680E-01  1.9456628822636583E-03  1.6263960997093363E-01  1.5446775922558628E-01
166  1.0295303168237466E-02  1.3265707587961909E-01  1.9568475848481719E-03  1.5683709262725598E-01  1.5431553173698784E-01
167  1.0331185192530014E-02  1.2908361251272688E-01  1.9386373530157126E-03  1.5504364076843816E-01  1.5417269434259517E-01
168  1.0765702969523618E-02  1.2685817206465341E-01  1.9308483911776200E-03  1.5570205973191603E-01  1.5403049571705413E-01
169  1.1078777025984575E-02  1.2672285761845942E-01  1.9278500562134402E-03  1.5947835053780618E-01  1.5389424610041291E-01
170  1.1403323381652003E-02  1.2741983120085623E-01  1.9819014006685221E-03  1.6705833478769691E-01  1.5377245086157054E-01
171  1.1799072232617664E-02  1.2739055807486910E-01  2.0762626814765212E-03  1.7571260687884183E-01  1.5366391935374199E-01
172  1.2021193191820628E-02  1.2631722131725159E-01  2.1755568193203155E-03  1.8344231290415769E-01  1.5355337130462554E-01
173  1.1965707499702563E-02  1.2467628299784965E-01  2.2492639758934629E-03  1.9160746392258016E-01  1.5343041087783799E-01
174  1.1839684966053036E-02  1.2261349558625408E-01  2.2731637800432274E-03  1.9735641397960338E-01  1.5328936427438630E-01
175  1.1770099053253580E-02  1.2033784185619895E-01  2.2349075982795049E-03  1.9963981731354630E-01  1.5313805333603414E-01
176  1.1530715045227494E-02  1.1808595408155544E-01  2.1478779960661296E-03  1.9761379471917065E-01  1.5299070180150043E-01
177  1.1427619046077361E-02  1.1553819475269922E-01  2.0490663363138552E-03  1.9311103050878928E-01  1.5285865544336166E-01
178  1.1192030289401706E-02  1.1205926523601492E-01  1.9648827332539249E-03  1.8626193451251866E-01  1.5274073624982956E-01
179  1.1048970413321542E-02  1.0745887287136553E-01  1.8995264186706668E-03  1.7968301811686685E-01  1.5263297108712759E-01
180  1.0971294706622984E-02  1.0403757189525654E-01  1.8797319978527442E-03  1.7214999997540464E-01  1.5252307438180240E-01
181  1.1051789483491989E-02  1.0348534125517030E-01  1.8733156385694961E-03  1.6498757463420852E-01  1.5240719447963452E-01
182  1.1085997181706549E-02  1.0430377029143682E-01  1.8862587491230768E-03  1.6020304643010350E-01  1.5228744976992226E-01
183  1.1056596388659070E-02  1.0511020963877388E-01  1.8969064683271102E-03  1.5828665039073397E-01  1.5217674919098487E-01
184  1.1310737974989049E-02  1.0520700271780035E-01  1.9225222782385581E-03  1.5745623667590417E-01  1.5207745630468295E-01
185  1.1666817302347213E-02  1.0415717994610944E-01  2.0011386855221230E-03  1.5703671100797895E-01  1.5197931310094481E-01
186  1.2009061681194715E-02  1.0271987417984305E-01  2.0909381554480894E-03  1.5879769269469074E-01  1.5187260000224090E-01
187  1.2531386725763588E-02  1.0241010118463399E-01  2.1746741310895604E-03  1.6109904597356886E-01  1.5173841307103528E-01
188  1.2768666147259845E-02  1.0361680137835817E-01  2.2421834881297732E-03  1.6028943877893706E-01  1.5156674253508559E-01
189  1.2368024543692123E-02  1.0527305265705839E-01  2.2746547869116679E-03  1.5748776679792306E-01  1.5136727230176936E-01
190  1.1784458924539514E-02  1.0657808913149738E-01  2.2560222298454906E-03  1.5469290308583614E-01  1.5116753863806154E-01
191  1.1453628609820942E-02  1.0708035341365686E-01  2.2105062046615617E-03  1.5217650338861735E-01  1.5097973098956854E-01
192  1.1272257291487495E-02  1.0637955119150869E-01  2.1496649350451515E-03  1.5009634470217220E-01  1.5081136643305348E-01
193  1.0956719847008627E-02  1.0498745562049501E-01  2.0814386925856270E-03  1.4869157469343752E-01  1.5067002113333047E-01
194  1.0762492942720405E-02  1.0336930518332185E-01  2.0137640583104332E-03  1.4679189585655189E-01  1.5055597880370009E-01
195  1.0486845890351433E-02  1.0128321756533509E-01  1.9686443081394426E-03  1.4249980974919493E-01  1.5046448363275791E-01
196  1.0263382656172914E-02  9.9154875378336046E-02  1.9255893960539814E-03  1.3613824655262957E-01  1.5039267277237747E-01
197  1.0335416993115527E-02  9.7835627430253910E-02  1.8672299367245250E-03  1.2833072202029799E-01  1.5033086575540952E-01
198  1.0589153072939025E-02  9.7326958484703047E-02  1.8202803826215504E-03  1.2283269452878795E-01  1.5026728651038510E-01
199  1.0562928846835472E-02  9.7432880718123449E-02  1.8305093392251216E-03  1.2416135521905726E-01  1.5019676017314323E-01
200  1.0541691445009275E-02  9.7731091757785965E-02  1.9034279468599265E-03  1.2925181245487505E-01  1.5011806163869143E-01
201  1.0966655983594449E-02  9.7802665861027524E-02  2.0246604306893268E-03  1.3497070534242792E-01  1.5002757777650433E-01
202  1.1225911802272672E-02  9.7879722326685945E-02  2.1229855236493235E-03  1.4202282881340089E-01  1.4992763452970126E-01
203  1.1430969813767131E-02  9.7664642672022767E-02  2.1652602813476592E-03  1.4816774357603982E-01  1.4982485169585277E-01
204  1.1050826401397330E-02  9.7099719644355903E-02  2.1463158800513328E-03  1.5023602931340027E-01  1.4972590007831538E-01
205  1.0883822794834552E-02  9.6176748306625301E-02  2.0946650740380763E-03  1.4805606626551307E-01  1.4962864690091543E-01
206  1.1019370014613101E-02  9.4679485204840472E-02  2.0828573584631927E-03  1.4326376537262550E-01  1.4951640994325027E-01
207  1.0972220968974567E-02  9.2677651384198506E-02  2.1036405068546008E-03  1.3938232455811086E-01  1.4938275341203691E-01
208  1.0520234116186689E-02  9.0772446314166977E-02  2.1086653927531300E-03  1.3746067615182886E-01  1.4923731584690111E-01
209  1.0386309800306198E-02  8.9037647186856472E-02  2.0729633678208299E-03  1.3476877138026477E-01  1.4908637180418408E-01
210  1.0264081086086370E-02  8.7543857183504645E-02  2.0127733011326113E-03  1.3058512476607387E-01  1.4893169086072525E-01
211  9.8945159067775918E-03  8.6271399705354593E-02  1.9467307400318867E-03  1.2617026824197647E-01  1.4879332338790252E-01
212  9.5392566134068647E-03  8.4567235392660325E-02  1.8677168227099403E-03  1.2112880633389157E-01  1.4867843234454128E-01
213  9.3837084129088678E-03  8.2419491217351745E-02  1.8020627119059909E-03  1.1543352700159804E-01  1.4857939804808892E-01
214  9.1843105588076766E-03  8.0826876542372070E-02  1.7841214317108956E-03  1.1059222703605816E-01  1.4848092050866510E-01
215  9.1687783251793702E-03  8.0297238020088313E-02  1.7893127569482577E-03  1.0778556762461389E-01  1.4837175438893471E-01
216  9.4945684388778023E-03  8.0766327308067334E-02  1.8247421195439382E-03  1.0795077847078050E-01  1.4823726894758957E-01
217  9.4321943214563993E-03  8.2000468880725125E-02  1.8500081117912527E-03  1.1003264025746361E-01  1.4808892500158527E-01
218  9.6202057403900823E-03  8.2732431196920475E-02  1.8570729933072539E-03  1.1167313023383561E-01  1.4794104109895442E-01
219  9.4497311913550493E-03  8.2662413424564235E-02  1.8440176742552676E-03  1.1326963971084693E-01  1.4780249058259987E-01
220  9.1896530151267027E-03  8.2365101179920311E-02  1.8073532360867194E-03  1.1404627687690606E-01  1.4768209475292907E-01
221  8.8535417206084890E-03  8.2228007795844368E-02  1.7550120887474068E-03  1.1337616783365943E-01  1.4757621235130625E-01
222  8.7830380149459420E-03  8.2209752550888374E-02  1.6990744612715802E-03  1.1174549848810438E-01  1.4747487176847865E-01
